elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,l3_cache_misses
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2048,bench::workloads::MonotoneWiggle,6144,1,162526.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2048,bench::workloads::MonotoneWiggle,6144,2,161766.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2048,bench::workloads::RandomWiggle,6144,0,157009.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2048,bench::workloads::RandomWiggle,6144,1,161135.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2048,bench::workloads::RandomWiggle,6144,2,156417.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::HeapSort,4096,0,99892.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::HeapSort,4096,1,100121.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::HeapSort,4096,2,98099.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneConstantSize,40960,0,1081882.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneConstantSize,40960,1,1084055.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneConstantSize,40960,2,1098667.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneWiggle,12288,0,329000.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneWiggle,12288,1,328769.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::MonotoneWiggle,12288,2,328599.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::RandomWiggle,12288,0,314097.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::RandomWiggle,12288,1,315910.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4096,bench::workloads::RandomWiggle,12288,2,315659.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::HeapSort,8192,0,201456.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::HeapSort,8192,1,200314.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::HeapSort,8192,2,198992.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneConstantSize,81920,0,2204285.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneConstantSize,81920,1,2203214.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneConstantSize,81920,2,2199969.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneWiggle,24576,0,661945.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneWiggle,24576,1,664308.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::MonotoneWiggle,24576,2,665591.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::RandomWiggle,24576,0,632961.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::RandomWiggle,24576,1,645530.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8192,bench::workloads::RandomWiggle,24576,2,634172.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::HeapSort,16384,0,403202.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::HeapSort,16384,1,416943.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::HeapSort,16384,2,406357.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneConstantSize,163840,0,4568233.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneConstantSize,163840,1,4498106.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneConstantSize,163840,2,4485107.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneWiggle,49152,0,1356188.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneWiggle,49152,1,1353394.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::MonotoneWiggle,49152,2,1354085.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::RandomWiggle,49152,0,1289407.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::RandomWiggle,49152,1,1285100.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",16384,bench::workloads::RandomWiggle,49152,2,1296899.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::HeapSort,32768,0,814065.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::HeapSort,32768,1,829569.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::HeapSort,32768,2,829008.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneConstantSize,327680,0,9208316.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneConstantSize,327680,1,9367978.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneConstantSize,327680,2,9318723.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneWiggle,98304,0,2741590.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneWiggle,98304,1,2759057.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::MonotoneWiggle,98304,2,2782223.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::RandomWiggle,98304,0,2578103.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::RandomWiggle,98304,1,2583521.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",32768,bench::workloads::RandomWiggle,98304,2,2566466.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::HeapSort,65536,0,1671116.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::HeapSort,65536,1,1693039.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::HeapSort,65536,2,1695543.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneConstantSize,655360,0,18849748.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneConstantSize,655360,1,19124966.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneConstantSize,655360,2,19123283.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneWiggle,196608,0,5676926.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneWiggle,196608,1,5649714.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::MonotoneWiggle,196608,2,5581571.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::RandomWiggle,196608,0,5311151.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::RandomWiggle,196608,1,5324601.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",65536,bench::workloads::RandomWiggle,196608,2,5400887.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::HeapSort,131072,0,3492009.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::HeapSort,131072,1,3431819.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::HeapSort,131072,2,3466190.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneConstantSize,1310720,0,38987762.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneConstantSize,1310720,1,39496293.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneConstantSize,1310720,2,38451487.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneWiggle,393216,0,11381895.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneWiggle,393216,1,11621949.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::MonotoneWiggle,393216,2,11411298.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::RandomWiggle,393216,0,10788624.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::RandomWiggle,393216,1,10463350.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",131072,bench::workloads::RandomWiggle,393216,2,10499495.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::HeapSort,262144,0,6835384.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::HeapSort,262144,1,6941746.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::HeapSort,262144,2,6859090.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneConstantSize,2621440,0,80002129.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneConstantSize,2621440,1,79443580.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneConstantSize,2621440,2,79082342.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneWiggle,786432,0,23352732.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneWiggle,786432,1,23333463.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::MonotoneWiggle,786432,2,23417240.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::RandomWiggle,786432,0,24102330.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::RandomWiggle,786432,1,21511778.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",262144,bench::workloads::RandomWiggle,786432,2,22740422.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::HeapSort,524288,0,14340294.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::HeapSort,524288,1,14371301.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::HeapSort,524288,2,14272261.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneConstantSize,5242880,0,162124455.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneConstantSize,5242880,1,161464643.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneConstantSize,5242880,2,160155716.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneWiggle,1572864,0,48106030.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneWiggle,1572864,1,47541904.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::MonotoneWiggle,1572864,2,49102752.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::RandomWiggle,1572864,0,45366693.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::RandomWiggle,1572864,1,44609253.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",524288,bench::workloads::RandomWiggle,1572864,2,42895783.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::HeapSort,1048576,0,28741590.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::HeapSort,1048576,1,29033624.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::HeapSort,1048576,2,29950846.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,335874913.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,338288596.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,337325515.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneWiggle,3145728,0,102973291.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneWiggle,3145728,1,105571164.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::MonotoneWiggle,3145728,2,104331032.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::RandomWiggle,3145728,0,89293099.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::RandomWiggle,3145728,1,90366538.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",1048576,bench::workloads::RandomWiggle,3145728,2,89284916.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::HeapSort,2097152,0,70681934.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::HeapSort,2097152,1,64841238.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::HeapSort,2097152,2,59973541.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneConstantSize,20971520,0,701952925.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneConstantSize,20971520,1,694369055.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneConstantSize,20971520,2,690415154.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneWiggle,6291456,0,207311474.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneWiggle,6291456,1,213988367.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::MonotoneWiggle,6291456,2,208915789.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::RandomWiggle,6291456,0,212772112.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::RandomWiggle,6291456,1,189756922.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",2097152,bench::workloads::RandomWiggle,6291456,2,207336502.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::HeapSort,4194304,0,131516901.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::HeapSort,4194304,1,133781148.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::HeapSort,4194304,2,135146320.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneConstantSize,41943040,0,1395361443.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneConstantSize,41943040,1,1370543457.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneConstantSize,41943040,2,1409686124.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneWiggle,12582912,0,425525495.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneWiggle,12582912,1,428190519.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::MonotoneWiggle,12582912,2,424153853.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::RandomWiggle,12582912,0,435526713.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::RandomWiggle,12582912,1,410267689.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",4194304,bench::workloads::RandomWiggle,12582912,2,431218826.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::HeapSort,8388608,0,262005583.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::HeapSort,8388608,1,274763856.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::HeapSort,8388608,2,279056681.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::MonotoneConstantSize,83886080,0,2874649426.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::MonotoneConstantSize,83886080,1,2882477291.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::MonotoneConstantSize,83886080,2,2840092064.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx2>",8388608,bench::workloads::MonotoneWiggle,25165824,0,873084067.0,0.0,0.0,0.0,0.0,0.0,0.0
