elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,hw_cache_references,l3_cache_misses
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::MonotoneConstantSize,655360,2,64846322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::MonotoneWiggle,196608,0,18972819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::MonotoneWiggle,196608,1,18998950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::MonotoneWiggle,196608,2,19026261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::RandomWiggle,196608,0,17036289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::RandomWiggle,196608,1,17029067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,65536,bench::workloads::RandomWiggle,196608,2,17005952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::HeapSort,131072,0,12653732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::HeapSort,131072,1,12697277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::HeapSort,131072,2,12609874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneConstantSize,1310720,0,141204309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneConstantSize,1310720,1,141165089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneConstantSize,1310720,2,141142155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneWiggle,393216,0,40903582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneWiggle,393216,1,41039049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::MonotoneWiggle,393216,2,40930022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::RandomWiggle,393216,0,35503309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::RandomWiggle,393216,1,35934774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,131072,bench::workloads::RandomWiggle,393216,2,35550240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::HeapSort,262144,0,27948644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::HeapSort,262144,1,28353929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::HeapSort,262144,2,27983657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneConstantSize,2621440,0,316335473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneConstantSize,2621440,1,316128709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneConstantSize,2621440,2,315837777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneWiggle,786432,0,89710781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneWiggle,786432,1,89632582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::MonotoneWiggle,786432,2,89692923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::RandomWiggle,786432,0,75677143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::RandomWiggle,786432,1,75605765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,262144,bench::workloads::RandomWiggle,786432,2,75587347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::HeapSort,524288,0,62142644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::HeapSort,524288,1,62207192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::HeapSort,524288,2,62422619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneConstantSize,5242880,0,731561952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneConstantSize,5242880,1,736055798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneConstantSize,5242880,2,732254794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneWiggle,1572864,0,201429241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneWiggle,1572864,1,201332174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::MonotoneWiggle,1572864,2,200868759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::RandomWiggle,1572864,0,162989501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::RandomWiggle,1572864,1,163086278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,524288,bench::workloads::RandomWiggle,1572864,2,163189053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::HeapSort,1048576,0,143021659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::HeapSort,1048576,1,143250447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::HeapSort,1048576,2,143618296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,1690758180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,1692148211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,1691269517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneWiggle,3145728,0,454685427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneWiggle,3145728,1,454828544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::MonotoneWiggle,3145728,2,454222093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::RandomWiggle,3145728,0,352009582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::RandomWiggle,3145728,1,351624567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,1048576,bench::workloads::RandomWiggle,3145728,2,352015411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::HeapSort,2097152,0,326647217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::HeapSort,2097152,1,326959461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::HeapSort,2097152,2,327397857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneConstantSize,20971520,0,3982575438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneConstantSize,20971520,1,3990561548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneConstantSize,20971520,2,3990640298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneWiggle,6291456,0,1046741549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneWiggle,6291456,1,1045951769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::MonotoneWiggle,6291456,2,1046614366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::RandomWiggle,6291456,0,772493447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::RandomWiggle,6291456,1,772982570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,2097152,bench::workloads::RandomWiggle,6291456,2,771124958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::HeapSort,4194304,0,765656551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::HeapSort,4194304,1,765451089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::HeapSort,4194304,2,764880994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneConstantSize,41943040,0,10083926970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneConstantSize,41943040,1,10085858183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneConstantSize,41943040,2,10067615314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneWiggle,12582912,0,2450223884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneWiggle,12582912,1,2447301636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::MonotoneWiggle,12582912,2,2451053544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::RandomWiggle,12582912,0,1723999320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::RandomWiggle,12582912,1,1726736859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,4194304,bench::workloads::RandomWiggle,12582912,2,1726722737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::HeapSort,8388608,0,1832904830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::HeapSort,8388608,1,1838719022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::HeapSort,8388608,2,1836849231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneConstantSize,83886080,0,25938238699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneConstantSize,83886080,1,25898366977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneConstantSize,83886080,2,25937983080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneWiggle,25165824,0,5959581686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneWiggle,25165824,1,5953832463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::MonotoneWiggle,25165824,2,5956566216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::RandomWiggle,25165824,0,3958946377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::RandomWiggle,25165824,1,3958812304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,8388608,bench::workloads::RandomWiggle,25165824,2,3953170474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::HeapSort,16777216,0,4508728806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::HeapSort,16777216,1,4507719203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::HeapSort,16777216,2,4502221932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneConstantSize,167772160,0,64171650142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneConstantSize,167772160,1,64261274719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneConstantSize,167772160,2,64173809038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneWiggle,50331648,0,14590048867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneWiggle,50331648,1,14538355227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::MonotoneWiggle,50331648,2,14595202674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::RandomWiggle,50331648,0,9128878308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::RandomWiggle,50331648,1,9104081683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,16777216,bench::workloads::RandomWiggle,50331648,2,9127028528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::HeapSort,33554432,0,11772362640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::HeapSort,33554432,1,11771781998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::HeapSort,33554432,2,11765634280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,162603131839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,162710415322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,162738323476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneWiggle,100663296,0,38054641521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneWiggle,100663296,1,38041858393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::MonotoneWiggle,100663296,2,38083033273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::RandomWiggle,100663296,0,22200881431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::RandomWiggle,100663296,1,22125319882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,weakheap::WeakHeap<core::cmp::Reverse<i32>>,33554432,bench::workloads::RandomWiggle,100663296,2,22230193202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::HeapSort,1024,0,45249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::HeapSort,1024,1,43016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::HeapSort,1024,2,41814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,0,352505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,1,331303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,2,343261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneWiggle,3072,0,109637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneWiggle,3072,1,109897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",1024,bench::workloads::MonotoneWiggle,3072,2,109225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::HeapSort,2048,0,80833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::HeapSort,2048,1,79311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::HeapSort,2048,2,80161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneConstantSize,20480,0,683528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneConstantSize,20480,1,672602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneConstantSize,20480,2,672011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneWiggle,6144,0,215217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneWiggle,6144,1,213415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",2048,bench::workloads::MonotoneWiggle,6144,2,211591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::HeapSort,4096,0,158511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::HeapSort,4096,1,158060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::HeapSort,4096,2,158481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneConstantSize,40960,0,1355028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneConstantSize,40960,1,1357472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneConstantSize,40960,2,1356351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneWiggle,12288,0,429232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneWiggle,12288,1,435731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",4096,bench::workloads::MonotoneWiggle,12288,2,425917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::HeapSort,8192,0,313396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::HeapSort,8192,1,313106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::HeapSort,8192,2,320086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneConstantSize,81920,0,2742505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneConstantSize,81920,1,2816248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneConstantSize,81920,2,2764319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneWiggle,24576,0,859876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneWiggle,24576,1,860377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"radix_heap::RadixHeapMap<core::cmp::Reverse<i32>, ()>",8192,bench::workloads::MonotoneWiggle,24576,2,852916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
